MatchID,Date,Season,Venue,Team1,Team2,Winner,Margin,MarginType,PlayerOfMatch,RunsTeam1,RunsTeam2,WicketsTeam1,WicketsTeam2
MATCH2511,2011-02-07,2011,Bangalore,Delhi Capitals,Kolkata Knight Riders,Royal Challengers Bangalore,31,runs,Player_83,218,87,4,7
MATCH2512,2024-07-12,2024,Pune,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,45,runs,Player_78,242,228,5,9
MATCH2513,2023-06-02,2023,Mumbai,Delhi Capitals,Punjab Kings,Sunrisers Hyderabad,8,runs,Player_15,120,227,5,10
MATCH2514,2024-03-22,2024,Kolkata,Chennai Super Kings,Mumbai Indians,Punjab Kings,12,runs,Player_55,128,196,9,6
MATCH2515,2008-10-04,2008,Bangalore,Delhi Capitals,Mumbai Indians,Delhi Capitals,27,runs,Player_79,198,227,3,0
MATCH2516,2014-08-17,2014,Chennai,Mumbai Indians,Kolkata Knight Riders,Royal Challengers Bangalore,5,runs,Player_28,157,134,6,6
MATCH2517,2013-09-14,2013,Delhi,Sunrisers Hyderabad,Punjab Kings,Royal Challengers Bangalore,21,wickets,Player_16,207,187,10,10
MATCH2518,2012-10-22,2012,Mumbai,Rajasthan Royals,Mumbai Indians,Punjab Kings,35,wickets,Player_19,81,171,8,3
MATCH2519,2015-03-04,2015,Delhi,Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,26,runs,Player_75,158,198,0,8
MATCH2520,2022-10-16,2022,Jaipur,Punjab Kings,Kolkata Knight Riders,Punjab Kings,8,wickets,Player_84,133,153,4,1
MATCH2521,2016-09-15,2016,Hyderabad,Mumbai Indians,Delhi Capitals,Rajasthan Royals,39,wickets,Player_94,215,167,10,3
MATCH2522,2013-12-29,2013,Jaipur,Punjab Kings,Chennai Super Kings,Kolkata Knight Riders,16,runs,Player_32,203,230,5,6
MATCH2523,2016-05-07,2016,Mumbai,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,35,wickets,Player_44,128,164,8,3
MATCH2524,2025-01-28,2025,Chennai,Rajasthan Royals,Kolkata Knight Riders,Punjab Kings,32,runs,Player_62,83,135,5,0
MATCH2525,2018-10-22,2018,Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,18,wickets,Player_15,183,136,3,1
MATCH2526,2018-08-14,2018,Kolkata,Royal Challengers Bangalore,Delhi Capitals,Kolkata Knight Riders,2,wickets,Player_61,249,95,8,8
MATCH2527,2009-03-20,2009,Delhi,Punjab Kings,Sunrisers Hyderabad,Delhi Capitals,45,runs,Player_98,186,201,6,0
MATCH2528,2008-12-15,2008,Jaipur,Delhi Capitals,Kolkata Knight Riders,Punjab Kings,34,wickets,Player_18,112,230,9,8
MATCH2529,2014-05-15,2014,Jaipur,Mumbai Indians,Sunrisers Hyderabad,Royal Challengers Bangalore,46,wickets,Player_35,210,166,3,10
MATCH2530,2019-03-20,2019,Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Delhi Capitals,37,wickets,Player_31,234,126,9,3
MATCH2531,2019-07-14,2019,Mumbai,Royal Challengers Bangalore,Mumbai Indians,Punjab Kings,33,wickets,Player_1,206,232,3,9
MATCH2532,2020-12-02,2020,Mumbai,Royal Challengers Bangalore,Delhi Capitals,Mumbai Indians,25,wickets,Player_60,226,174,5,7
MATCH2533,2017-08-28,2017,Jaipur,Sunrisers Hyderabad,Chennai Super Kings,Kolkata Knight Riders,25,wickets,Player_27,155,87,2,0
MATCH2534,2012-08-11,2012,Jaipur,Punjab Kings,Royal Challengers Bangalore,Kolkata Knight Riders,43,runs,Player_92,118,87,0,2
MATCH2535,2018-03-25,2018,Kolkata,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,31,runs,Player_97,106,249,1,5
MATCH2536,2010-03-28,2010,Hyderabad,Royal Challengers Bangalore,Kolkata Knight Riders,Chennai Super Kings,44,wickets,Player_31,239,227,7,6
MATCH2537,2018-10-10,2018,Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,6,wickets,Player_92,139,227,3,10
MATCH2538,2010-04-09,2010,Hyderabad,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,16,wickets,Player_16,151,108,10,5
MATCH2539,2009-10-12,2009,Delhi,Rajasthan Royals,Punjab Kings,Delhi Capitals,20,wickets,Player_37,141,182,6,5
MATCH2540,2010-01-30,2010,Hyderabad,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,19,runs,Player_94,244,87,9,0
MATCH2541,2024-05-08,2024,Delhi,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,13,wickets,Player_91,217,83,2,3
MATCH2542,2021-07-13,2021,Hyderabad,Delhi Capitals,Mumbai Indians,Kolkata Knight Riders,46,wickets,Player_40,198,179,2,3
MATCH2543,2018-03-29,2018,Jaipur,Chennai Super Kings,Delhi Capitals,Mumbai Indians,11,runs,Player_37,208,206,9,4
MATCH2544,2014-04-22,2014,Mumbai,Kolkata Knight Riders,Punjab Kings,Delhi Capitals,5,wickets,Player_64,250,117,6,7
MATCH2545,2010-05-15,2010,Delhi,Rajasthan Royals,Mumbai Indians,Delhi Capitals,40,wickets,Player_99,176,159,7,6
MATCH2546,2011-11-12,2011,Bangalore,Delhi Capitals,Punjab Kings,Chennai Super Kings,5,wickets,Player_37,192,123,8,3
MATCH2547,2024-11-06,2024,Mumbai,Punjab Kings,Royal Challengers Bangalore,Rajasthan Royals,17,wickets,Player_15,157,107,10,10
MATCH2548,2014-02-12,2014,Delhi,Mumbai Indians,Rajasthan Royals,Royal Challengers Bangalore,48,runs,Player_53,204,116,10,7
MATCH2549,2010-08-18,2010,Mumbai,Kolkata Knight Riders,Royal Challengers Bangalore,Sunrisers Hyderabad,27,wickets,Player_30,157,103,10,6
MATCH2550,2019-11-04,2019,Hyderabad,Delhi Capitals,Rajasthan Royals,Sunrisers Hyderabad,24,runs,Player_83,239,142,7,9
MATCH2551,2020-11-11,2020,Jaipur,Delhi Capitals,Chennai Super Kings,Rajasthan Royals,33,runs,Player_5,106,246,1,6
MATCH2552,2021-09-02,2021,Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Chennai Super Kings,40,runs,Player_49,136,245,9,1
MATCH2553,2018-11-18,2018,Chennai,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,15,runs,Player_80,192,122,9,9
MATCH2554,2014-03-16,2014,Jaipur,Rajasthan Royals,Delhi Capitals,Punjab Kings,16,runs,Player_9,236,243,0,5
MATCH2555,2020-02-01,2020,Delhi,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,4,runs,Player_56,235,192,5,2
MATCH2556,2014-12-26,2014,Kolkata,Punjab Kings,Delhi Capitals,Rajasthan Royals,1,runs,Player_11,138,132,2,8
MATCH2557,2021-03-13,2021,Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Chennai Super Kings,15,runs,Player_98,246,97,7,9
MATCH2558,2017-04-04,2017,Kolkata,Sunrisers Hyderabad,Chennai Super Kings,Kolkata Knight Riders,44,wickets,Player_4,91,223,1,4
MATCH2559,2008-09-30,2008,Jaipur,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,36,runs,Player_65,83,171,2,6
MATCH2560,2017-11-19,2017,Pune,Sunrisers Hyderabad,Punjab Kings,Delhi Capitals,30,runs,Player_43,101,214,5,8
MATCH2561,2009-04-13,2009,Chennai,Rajasthan Royals,Mumbai Indians,Sunrisers Hyderabad,45,wickets,Player_66,104,126,7,7
MATCH2562,2011-06-11,2011,Kolkata,Sunrisers Hyderabad,Delhi Capitals,Rajasthan Royals,50,wickets,Player_11,233,157,2,4
MATCH2563,2014-01-10,2014,Pune,Kolkata Knight Riders,Delhi Capitals,Punjab Kings,24,runs,Player_73,220,164,2,8
MATCH2564,2021-08-20,2021,Bangalore,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,50,wickets,Player_57,179,91,5,2
MATCH2565,2021-08-26,2021,Bangalore,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,10,runs,Player_11,148,170,1,0
MATCH2566,2015-10-10,2015,Chennai,Chennai Super Kings,Mumbai Indians,Punjab Kings,5,wickets,Player_93,89,95,9,7
MATCH2567,2008-07-29,2008,Jaipur,Mumbai Indians,Sunrisers Hyderabad,Punjab Kings,25,wickets,Player_60,208,153,7,5
MATCH2568,2019-08-25,2019,Pune,Delhi Capitals,Rajasthan Royals,Mumbai Indians,39,wickets,Player_5,92,212,4,6
MATCH2569,2009-01-30,2009,Delhi,Mumbai Indians,Delhi Capitals,Delhi Capitals,28,runs,Player_5,192,224,0,8
MATCH2570,2010-05-06,2010,Pune,Punjab Kings,Punjab Kings,Royal Challengers Bangalore,13,runs,Player_60,157,230,4,1
MATCH2571,2022-02-11,2022,Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Kolkata Knight Riders,25,runs,Player_85,179,156,6,10
MATCH2572,2014-11-23,2014,Kolkata,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,33,runs,Player_86,132,163,5,0
MATCH2573,2008-12-08,2008,Delhi,Delhi Capitals,Punjab Kings,Delhi Capitals,21,wickets,Player_8,230,231,0,2
MATCH2574,2015-07-15,2015,Mumbai,Chennai Super Kings,Punjab Kings,Royal Challengers Bangalore,36,runs,Player_7,120,195,3,3
MATCH2575,2017-04-05,2017,Bangalore,Punjab Kings,Royal Challengers Bangalore,Sunrisers Hyderabad,5,runs,Player_10,134,231,9,6
MATCH2576,2010-02-09,2010,Bangalore,Delhi Capitals,Punjab Kings,Delhi Capitals,43,wickets,Player_97,242,143,1,2
MATCH2577,2017-02-10,2017,Kolkata,Delhi Capitals,Chennai Super Kings,Delhi Capitals,13,wickets,Player_92,203,249,9,5
MATCH2578,2011-06-01,2011,Chennai,Sunrisers Hyderabad,Royal Challengers Bangalore,Mumbai Indians,12,runs,Player_61,171,120,8,0
MATCH2579,2019-09-05,2019,Kolkata,Punjab Kings,Royal Challengers Bangalore,Mumbai Indians,4,wickets,Player_47,200,243,3,2
MATCH2580,2022-04-14,2022,Delhi,Delhi Capitals,Sunrisers Hyderabad,Mumbai Indians,13,wickets,Player_96,168,100,10,1
MATCH2581,2017-05-06,2017,Pune,Kolkata Knight Riders,Delhi Capitals,Mumbai Indians,17,runs,Player_41,224,168,4,3
MATCH2582,2019-11-01,2019,Kolkata,Sunrisers Hyderabad,Mumbai Indians,Kolkata Knight Riders,33,runs,Player_13,194,216,9,4
MATCH2583,2013-10-15,2013,Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,15,runs,Player_49,184,225,3,7
MATCH2584,2024-04-01,2024,Hyderabad,Punjab Kings,Mumbai Indians,Kolkata Knight Riders,9,runs,Player_21,120,247,8,2
MATCH2585,2009-02-25,2009,Jaipur,Delhi Capitals,Rajasthan Royals,Punjab Kings,15,wickets,Player_78,88,169,5,3
MATCH2586,2010-02-22,2010,Bangalore,Punjab Kings,Mumbai Indians,Mumbai Indians,3,wickets,Player_78,80,104,0,1
MATCH2587,2012-12-03,2012,Chennai,Mumbai Indians,Royal Challengers Bangalore,Rajasthan Royals,15,runs,Player_80,159,197,6,2
MATCH2588,2021-03-27,2021,Mumbai,Punjab Kings,Sunrisers Hyderabad,Kolkata Knight Riders,10,wickets,Player_15,222,85,7,2
MATCH2589,2011-06-10,2011,Kolkata,Kolkata Knight Riders,Mumbai Indians,Punjab Kings,43,wickets,Player_41,211,208,7,6
MATCH2590,2013-10-06,2013,Chennai,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,19,runs,Player_16,248,226,4,8
MATCH2591,2023-08-11,2023,Delhi,Kolkata Knight Riders,Sunrisers Hyderabad,Royal Challengers Bangalore,32,runs,Player_86,197,135,10,7
MATCH2592,2015-12-29,2015,Delhi,Royal Challengers Bangalore,Rajasthan Royals,Kolkata Knight Riders,41,wickets,Player_93,212,195,8,4
MATCH2593,2014-05-01,2014,Bangalore,Delhi Capitals,Chennai Super Kings,Sunrisers Hyderabad,10,runs,Player_52,193,188,8,4
MATCH2594,2016-11-03,2016,Mumbai,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,23,wickets,Player_50,217,172,6,5
MATCH2595,2018-12-01,2018,Jaipur,Chennai Super Kings,Chennai Super Kings,Punjab Kings,17,runs,Player_65,189,167,7,1
MATCH2596,2013-06-30,2013,Mumbai,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,34,runs,Player_83,141,216,6,4
MATCH2597,2012-12-03,2012,Mumbai,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,49,runs,Player_59,104,182,0,3
MATCH2598,2018-12-07,2018,Pune,Sunrisers Hyderabad,Rajasthan Royals,Royal Challengers Bangalore,44,wickets,Player_23,106,105,3,6
MATCH2599,2018-02-20,2018,Chennai,Delhi Capitals,Rajasthan Royals,Punjab Kings,21,runs,Player_82,157,117,8,3
MATCH2600,2020-07-26,2020,Kolkata,Chennai Super Kings,Rajasthan Royals,Delhi Capitals,22,runs,Player_66,131,249,2,3
MATCH2601,2023-02-11,2023,Chennai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,17,runs,Player_30,149,199,1,1
MATCH2602,2020-03-07,2020,Delhi,Royal Challengers Bangalore,Chennai Super Kings,Delhi Capitals,1,wickets,Player_81,96,164,10,8
MATCH2603,2016-06-06,2016,Pune,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,45,wickets,Player_61,154,170,2,4
MATCH2604,2023-04-08,2023,Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,20,runs,Player_15,198,197,2,2
MATCH2605,2019-05-15,2019,Kolkata,Punjab Kings,Delhi Capitals,Delhi Capitals,35,runs,Player_5,232,163,1,10
MATCH2606,2022-03-18,2022,Bangalore,Delhi Capitals,Mumbai Indians,Royal Challengers Bangalore,30,wickets,Player_45,102,157,8,1
MATCH2607,2023-05-29,2023,Kolkata,Kolkata Knight Riders,Royal Challengers Bangalore,Delhi Capitals,20,wickets,Player_2,190,200,3,0
MATCH2608,2020-06-05,2020,Pune,Sunrisers Hyderabad,Punjab Kings,Royal Challengers Bangalore,49,wickets,Player_34,148,165,1,2
MATCH2609,2011-04-14,2011,Jaipur,Sunrisers Hyderabad,Delhi Capitals,Kolkata Knight Riders,43,wickets,Player_57,238,155,2,4
MATCH2610,2022-05-31,2022,Chennai,Delhi Capitals,Kolkata Knight Riders,Rajasthan Royals,30,runs,Player_49,144,170,5,2
MATCH2611,2019-09-23,2019,Pune,Punjab Kings,Delhi Capitals,Chennai Super Kings,31,runs,Player_49,190,201,0,10
MATCH2612,2016-10-29,2016,Hyderabad,Punjab Kings,Delhi Capitals,Punjab Kings,42,wickets,Player_87,158,83,9,2
MATCH2613,2008-08-29,2008,Chennai,Rajasthan Royals,Chennai Super Kings,Sunrisers Hyderabad,40,runs,Player_39,239,91,6,1
MATCH2614,2025-03-25,2025,Kolkata,Royal Challengers Bangalore,Chennai Super Kings,Mumbai Indians,47,wickets,Player_28,83,128,6,6
MATCH2615,2015-12-17,2015,Jaipur,Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,45,runs,Player_90,131,212,7,4
MATCH2616,2011-11-12,2011,Bangalore,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,5,wickets,Player_54,182,219,2,9
MATCH2617,2012-12-25,2012,Chennai,Sunrisers Hyderabad,Delhi Capitals,Chennai Super Kings,1,wickets,Player_60,91,89,6,10
MATCH2618,2019-05-29,2019,Chennai,Royal Challengers Bangalore,Kolkata Knight Riders,Sunrisers Hyderabad,26,runs,Player_90,228,96,3,3
MATCH2619,2011-01-27,2011,Kolkata,Sunrisers Hyderabad,Delhi Capitals,Rajasthan Royals,33,wickets,Player_40,171,136,0,6
MATCH2620,2015-09-16,2015,Hyderabad,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,4,runs,Player_7,156,160,6,10
MATCH2621,2017-07-12,2017,Pune,Sunrisers Hyderabad,Mumbai Indians,Rajasthan Royals,8,runs,Player_51,118,216,8,9
MATCH2622,2020-01-30,2020,Jaipur,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,48,runs,Player_7,111,147,9,10
MATCH2623,2020-10-20,2020,Kolkata,Delhi Capitals,Mumbai Indians,Mumbai Indians,35,wickets,Player_90,168,94,7,9
MATCH2624,2024-02-28,2024,Pune,Chennai Super Kings,Kolkata Knight Riders,Delhi Capitals,22,wickets,Player_70,85,224,2,0
MATCH2625,2008-11-08,2008,Hyderabad,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,17,wickets,Player_63,145,146,3,7
MATCH2626,2024-04-11,2024,Mumbai,Sunrisers Hyderabad,Royal Challengers Bangalore,Mumbai Indians,45,wickets,Player_99,174,141,6,5
MATCH2627,2015-03-12,2015,Bangalore,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,47,runs,Player_37,201,173,9,3
MATCH2628,2023-10-24,2023,Hyderabad,Mumbai Indians,Delhi Capitals,Rajasthan Royals,7,wickets,Player_54,131,216,6,5
MATCH2629,2009-04-24,2009,Mumbai,Rajasthan Royals,Punjab Kings,Chennai Super Kings,11,wickets,Player_36,192,206,1,6
MATCH2630,2008-07-21,2008,Pune,Sunrisers Hyderabad,Kolkata Knight Riders,Chennai Super Kings,11,runs,Player_57,110,246,1,0
MATCH2631,2008-07-19,2008,Jaipur,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,11,wickets,Player_36,168,229,3,7
MATCH2632,2020-06-08,2020,Jaipur,Punjab Kings,Royal Challengers Bangalore,Sunrisers Hyderabad,50,wickets,Player_75,172,158,2,8
MATCH2633,2018-11-24,2018,Kolkata,Punjab Kings,Mumbai Indians,Chennai Super Kings,30,runs,Player_71,97,102,9,3
MATCH2634,2024-05-13,2024,Chennai,Punjab Kings,Rajasthan Royals,Royal Challengers Bangalore,22,wickets,Player_92,198,162,8,4
MATCH2635,2014-06-20,2014,Hyderabad,Rajasthan Royals,Mumbai Indians,Mumbai Indians,2,runs,Player_97,182,154,5,5
MATCH2636,2009-04-21,2009,Chennai,Chennai Super Kings,Rajasthan Royals,Sunrisers Hyderabad,37,runs,Player_24,244,196,5,10
MATCH2637,2012-03-22,2012,Kolkata,Rajasthan Royals,Punjab Kings,Kolkata Knight Riders,7,wickets,Player_95,84,138,7,1
MATCH2638,2018-01-24,2018,Bangalore,Mumbai Indians,Punjab Kings,Sunrisers Hyderabad,13,wickets,Player_6,166,163,0,2
MATCH2639,2009-10-29,2009,Chennai,Kolkata Knight Riders,Delhi Capitals,Mumbai Indians,11,runs,Player_33,113,248,7,0
MATCH2640,2013-10-16,2013,Jaipur,Chennai Super Kings,Royal Challengers Bangalore,Kolkata Knight Riders,48,wickets,Player_36,211,124,0,9
MATCH2641,2015-01-14,2015,Mumbai,Rajasthan Royals,Sunrisers Hyderabad,Royal Challengers Bangalore,42,runs,Player_49,96,80,1,4
MATCH2642,2020-11-28,2020,Bangalore,Kolkata Knight Riders,Rajasthan Royals,Chennai Super Kings,42,runs,Player_11,86,227,10,1
MATCH2643,2021-01-11,2021,Pune,Kolkata Knight Riders,Royal Challengers Bangalore,Chennai Super Kings,11,wickets,Player_45,188,187,3,4
MATCH2644,2020-04-05,2020,Kolkata,Rajasthan Royals,Delhi Capitals,Chennai Super Kings,29,runs,Player_13,219,133,7,2
MATCH2645,2008-05-14,2008,Kolkata,Kolkata Knight Riders,Royal Challengers Bangalore,Punjab Kings,27,runs,Player_80,248,213,1,5
MATCH2646,2015-02-21,2015,Delhi,Royal Challengers Bangalore,Rajasthan Royals,Punjab Kings,32,wickets,Player_8,234,207,9,6
MATCH2647,2015-06-02,2015,Hyderabad,Royal Challengers Bangalore,Kolkata Knight Riders,Sunrisers Hyderabad,2,runs,Player_22,104,209,1,5
MATCH2648,2011-02-01,2011,Chennai,Rajasthan Royals,Kolkata Knight Riders,Delhi Capitals,36,runs,Player_70,141,140,3,4
MATCH2649,2024-03-26,2024,Chennai,Kolkata Knight Riders,Punjab Kings,Sunrisers Hyderabad,5,wickets,Player_32,205,95,0,4
MATCH2650,2016-10-06,2016,Hyderabad,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,1,runs,Player_20,211,225,5,7
MATCH2651,2018-05-25,2018,Kolkata,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,10,wickets,Player_59,238,119,5,8
MATCH2652,2009-06-18,2009,Kolkata,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,46,wickets,Player_3,243,160,3,8
MATCH2653,2022-06-02,2022,Chennai,Mumbai Indians,Kolkata Knight Riders,Royal Challengers Bangalore,45,wickets,Player_3,205,195,6,7
MATCH2654,2021-02-26,2021,Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Rajasthan Royals,23,wickets,Player_42,170,87,2,7
MATCH2655,2014-02-08,2014,Kolkata,Chennai Super Kings,Punjab Kings,Royal Challengers Bangalore,40,wickets,Player_81,187,229,1,1
MATCH2656,2024-10-18,2024,Jaipur,Chennai Super Kings,Rajasthan Royals,Delhi Capitals,33,runs,Player_71,191,120,9,2
MATCH2657,2009-07-10,2009,Delhi,Punjab Kings,Rajasthan Royals,Royal Challengers Bangalore,46,wickets,Player_98,223,229,0,6
MATCH2658,2011-06-02,2011,Chennai,Royal Challengers Bangalore,Punjab Kings,Rajasthan Royals,33,runs,Player_16,221,244,6,4
MATCH2659,2020-02-08,2020,Delhi,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,12,wickets,Player_12,187,221,7,5
MATCH2660,2022-07-02,2022,Kolkata,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,24,runs,Player_73,201,185,6,8
MATCH2661,2023-05-09,2023,Delhi,Delhi Capitals,Rajasthan Royals,Mumbai Indians,43,runs,Player_22,132,159,8,10
MATCH2662,2022-10-31,2022,Mumbai,Punjab Kings,Chennai Super Kings,Punjab Kings,20,runs,Player_6,197,143,7,4
MATCH2663,2017-08-04,2017,Hyderabad,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,49,runs,Player_66,247,128,0,2
MATCH2664,2016-05-02,2016,Bangalore,Sunrisers Hyderabad,Punjab Kings,Chennai Super Kings,30,runs,Player_79,131,122,5,0
MATCH2665,2009-08-17,2009,Mumbai,Punjab Kings,Punjab Kings,Sunrisers Hyderabad,50,runs,Player_27,191,213,9,6
MATCH2666,2021-12-11,2021,Hyderabad,Rajasthan Royals,Kolkata Knight Riders,Sunrisers Hyderabad,18,wickets,Player_31,136,150,9,6
MATCH2667,2022-11-10,2022,Kolkata,Delhi Capitals,Kolkata Knight Riders,Mumbai Indians,28,wickets,Player_77,128,138,1,7
MATCH2668,2009-03-10,2009,Kolkata,Mumbai Indians,Punjab Kings,Punjab Kings,18,wickets,Player_4,92,129,6,10
MATCH2669,2008-07-19,2008,Kolkata,Sunrisers Hyderabad,Delhi Capitals,Kolkata Knight Riders,44,wickets,Player_29,136,91,0,0
MATCH2670,2012-04-15,2012,Pune,Chennai Super Kings,Delhi Capitals,Sunrisers Hyderabad,50,wickets,Player_1,93,149,10,0
MATCH2671,2008-04-06,2008,Pune,Chennai Super Kings,Mumbai Indians,Sunrisers Hyderabad,41,runs,Player_6,162,219,1,6
MATCH2672,2020-10-01,2020,Hyderabad,Mumbai Indians,Punjab Kings,Punjab Kings,38,runs,Player_75,206,89,5,9
MATCH2673,2019-11-08,2019,Delhi,Delhi Capitals,Punjab Kings,Chennai Super Kings,16,runs,Player_45,217,167,0,10
MATCH2674,2012-10-16,2012,Jaipur,Royal Challengers Bangalore,Mumbai Indians,Kolkata Knight Riders,12,wickets,Player_54,171,136,3,10
MATCH2675,2008-11-28,2008,Delhi,Punjab Kings,Kolkata Knight Riders,Mumbai Indians,24,wickets,Player_56,95,195,1,5
MATCH2676,2017-10-27,2017,Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,17,runs,Player_90,95,187,0,6
MATCH2677,2017-02-18,2017,Bangalore,Rajasthan Royals,Chennai Super Kings,Delhi Capitals,11,wickets,Player_28,168,222,6,1
MATCH2678,2013-03-21,2013,Jaipur,Mumbai Indians,Delhi Capitals,Royal Challengers Bangalore,4,wickets,Player_53,152,90,10,2
MATCH2679,2019-08-25,2019,Delhi,Chennai Super Kings,Rajasthan Royals,Mumbai Indians,9,runs,Player_55,249,172,1,5
MATCH2680,2008-07-06,2008,Chennai,Mumbai Indians,Punjab Kings,Rajasthan Royals,24,runs,Player_19,143,218,8,3
MATCH2681,2011-05-03,2011,Mumbai,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,28,wickets,Player_100,151,160,9,2
MATCH2682,2009-03-12,2009,Mumbai,Royal Challengers Bangalore,Chennai Super Kings,Mumbai Indians,11,runs,Player_80,183,133,7,5
MATCH2683,2023-05-25,2023,Bangalore,Punjab Kings,Sunrisers Hyderabad,Royal Challengers Bangalore,10,wickets,Player_10,208,107,3,1
MATCH2684,2009-07-18,2009,Hyderabad,Kolkata Knight Riders,Rajasthan Royals,Royal Challengers Bangalore,45,wickets,Player_86,214,236,7,3
MATCH2685,2019-04-17,2019,Hyderabad,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,33,runs,Player_65,173,242,4,6
MATCH2686,2017-01-26,2017,Chennai,Rajasthan Royals,Royal Challengers Bangalore,Delhi Capitals,49,runs,Player_91,105,106,4,3
MATCH2687,2020-04-21,2020,Mumbai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,34,wickets,Player_80,83,93,3,5
MATCH2688,2011-08-20,2011,Kolkata,Punjab Kings,Punjab Kings,Kolkata Knight Riders,4,runs,Player_98,209,184,8,9
MATCH2689,2025-05-09,2025,Pune,Royal Challengers Bangalore,Delhi Capitals,Sunrisers Hyderabad,27,wickets,Player_79,203,114,6,8
MATCH2690,2020-12-02,2020,Mumbai,Chennai Super Kings,Rajasthan Royals,Delhi Capitals,46,runs,Player_46,208,132,7,4
