EmployeeID,Age,Gender,Department,JobRole,YearsAtCompany,EducationLevel,Attrition,MonthlyIncome,PerformanceRating,OverTime
EMP2581,23,Female,Sales,Sales Executive,9,3,Yes,32966,3,No
EMP2582,55,Male,Sales,Sales Executive,4,5,Yes,91937,4,No
EMP2583,39,Male,Human Resources,Sales Representative,1,2,Yes,51819,5,Yes
EMP2584,56,Male,Sales,Sales Executive,14,4,No,103152,5,Yes
EMP2585,40,Female,Research & Development,Sales Representative,13,5,Yes,99269,4,No
EMP2586,23,Male,Human Resources,Sales Executive,7,5,No,118604,5,Yes
EMP2587,54,Female,Human Resources,Sales Executive,12,5,No,143669,2,No
EMP2588,49,Male,Human Resources,Sales Executive,4,4,No,139723,2,Yes
EMP2589,33,Male,Research & Development,HR Manager,11,5,No,88148,3,No
EMP2590,28,Female,Research & Development,Research Scientist,6,5,Yes,98496,3,Yes
EMP2591,28,Female,Human Resources,Sales Representative,12,4,No,127606,4,No
EMP2592,55,Female,Sales,Sales Executive,13,3,No,30453,1,No
EMP2593,31,Female,Human Resources,HR Manager,13,5,No,91823,4,Yes
EMP2594,37,Male,Human Resources,Sales Executive,14,5,No,48035,4,No
EMP2595,34,Male,Sales,Research Scientist,14,5,No,132156,2,Yes
EMP2596,55,Male,Human Resources,Sales Representative,14,4,Yes,91339,1,Yes
EMP2597,38,Male,Sales,HR Manager,12,1,Yes,108478,2,No
EMP2598,44,Male,Human Resources,Laboratory Technician,14,5,Yes,129674,2,Yes
EMP2599,39,Female,Research & Development,Laboratory Technician,11,3,Yes,37371,1,Yes
EMP2600,47,Female,Human Resources,Laboratory Technician,10,2,Yes,123724,3,No
EMP2601,27,Male,Sales,Sales Executive,10,5,Yes,59713,3,No
EMP2602,45,Male,Research & Development,Sales Representative,12,3,No,91334,3,No
EMP2603,47,Female,Research & Development,Research Scientist,4,5,No,44673,1,Yes
EMP2604,51,Male,Human Resources,Laboratory Technician,6,4,No,84460,3,No
EMP2605,58,Male,Research & Development,Sales Representative,7,5,No,43865,4,No
EMP2606,37,Female,Research & Development,Sales Representative,6,2,No,85935,1,Yes
EMP2607,36,Female,Sales,Sales Representative,6,2,Yes,33603,3,No
EMP2608,41,Male,Human Resources,Research Scientist,6,3,Yes,102420,2,Yes
EMP2609,27,Male,Sales,Research Scientist,11,5,Yes,120473,1,No
EMP2610,24,Female,Sales,HR Manager,14,1,Yes,97106,5,Yes
EMP2611,27,Male,Research & Development,Research Scientist,13,3,Yes,44557,4,No
EMP2612,47,Female,Research & Development,Sales Executive,11,1,Yes,132130,5,Yes
EMP2613,46,Male,Sales,Sales Executive,9,5,No,110683,5,No
EMP2614,46,Female,Research & Development,Sales Representative,6,3,Yes,91601,2,Yes
EMP2615,57,Male,Sales,HR Manager,12,5,Yes,139417,5,No
EMP2616,52,Male,Sales,HR Manager,4,5,Yes,50267,3,No
EMP2617,25,Female,Human Resources,Laboratory Technician,15,2,Yes,47010,3,Yes
EMP2618,22,Female,Sales,Research Scientist,3,2,No,147146,3,Yes
EMP2619,32,Female,Research & Development,Sales Representative,14,2,No,56581,1,Yes
EMP2620,27,Female,Human Resources,Sales Representative,9,1,No,118715,3,Yes
EMP2621,53,Male,Human Resources,Research Scientist,13,2,No,108082,3,Yes
EMP2622,49,Female,Research & Development,Sales Executive,1,2,No,145227,5,Yes
EMP2623,43,Male,Sales,Sales Representative,6,3,Yes,129374,5,No
EMP2624,58,Male,Sales,Sales Representative,6,2,No,107080,2,No
EMP2625,28,Female,Human Resources,Research Scientist,10,4,No,113065,1,No
EMP2626,55,Male,Human Resources,Laboratory Technician,5,4,No,80357,1,Yes
EMP2627,24,Male,Research & Development,Sales Representative,12,5,Yes,62940,3,Yes
EMP2628,36,Male,Human Resources,Sales Executive,13,5,No,93061,1,Yes
EMP2629,35,Male,Sales,Laboratory Technician,5,1,Yes,94279,3,No
EMP2630,58,Female,Sales,Laboratory Technician,14,4,Yes,131566,4,No
EMP2631,52,Female,Research & Development,Research Scientist,0,5,Yes,45809,1,Yes
EMP2632,39,Female,Research & Development,Sales Executive,6,1,No,100185,1,No
EMP2633,24,Male,Sales,Sales Representative,12,5,No,55947,2,No
EMP2634,26,Female,Research & Development,Research Scientist,5,4,No,93591,2,No
EMP2635,39,Male,Research & Development,Sales Executive,8,2,Yes,74413,3,No
EMP2636,56,Male,Human Resources,Sales Representative,4,4,No,139772,1,No
EMP2637,58,Male,Human Resources,Sales Executive,12,1,No,59712,2,Yes
EMP2638,24,Female,Human Resources,HR Manager,6,4,No,35284,4,Yes
EMP2639,33,Female,Sales,Research Scientist,4,4,No,88642,5,No
EMP2640,42,Female,Sales,Laboratory Technician,13,1,Yes,145121,4,No
EMP2641,23,Male,Sales,HR Manager,10,4,Yes,84948,1,No
EMP2642,35,Male,Human Resources,Sales Executive,14,2,Yes,103355,3,Yes
EMP2643,59,Male,Research & Development,Laboratory Technician,7,2,Yes,143153,4,Yes
EMP2644,31,Female,Sales,Sales Representative,4,3,No,43899,5,Yes
EMP2645,47,Male,Research & Development,Laboratory Technician,15,5,Yes,147921,5,No
EMP2646,26,Male,Human Resources,Sales Executive,10,2,Yes,148349,1,Yes
EMP2647,41,Female,Human Resources,Sales Executive,1,5,No,30914,1,No
EMP2648,32,Male,Research & Development,Sales Executive,3,5,Yes,53863,5,No
EMP2649,58,Male,Sales,HR Manager,2,2,Yes,134630,4,No
EMP2650,37,Female,Human Resources,Research Scientist,2,3,No,67590,4,Yes
EMP2651,58,Female,Sales,Sales Representative,0,5,Yes,101700,5,No
EMP2652,46,Male,Human Resources,HR Manager,0,3,Yes,31956,4,No
EMP2653,56,Female,Human Resources,HR Manager,1,2,Yes,118307,5,No
EMP2654,43,Female,Human Resources,Sales Representative,10,5,Yes,124738,1,Yes
EMP2655,46,Female,Human Resources,Sales Representative,2,2,Yes,123889,2,Yes
EMP2656,30,Female,Human Resources,Sales Executive,10,5,No,101963,2,Yes
EMP2657,27,Male,Human Resources,Sales Executive,11,1,No,78016,3,Yes
EMP2658,54,Male,Human Resources,Research Scientist,6,3,No,132810,3,Yes
EMP2659,44,Female,Sales,Research Scientist,4,1,Yes,76123,3,Yes
EMP2660,25,Male,Sales,Laboratory Technician,6,3,No,91016,4,Yes
EMP2661,28,Male,Human Resources,Laboratory Technician,9,4,No,143656,5,No
EMP2662,49,Female,Sales,Research Scientist,2,1,Yes,95601,3,No
EMP2663,36,Male,Human Resources,HR Manager,11,2,Yes,34125,3,No
EMP2664,26,Female,Sales,Research Scientist,10,5,Yes,31930,4,Yes
EMP2665,43,Female,Sales,Laboratory Technician,14,5,No,52245,4,No
EMP2666,60,Female,Research & Development,Research Scientist,15,4,Yes,115371,5,Yes
EMP2667,60,Female,Human Resources,Research Scientist,10,3,No,63671,3,No
EMP2668,47,Male,Sales,Laboratory Technician,5,1,No,117704,1,Yes
EMP2669,42,Male,Human Resources,Sales Executive,9,5,No,143787,2,Yes
EMP2670,23,Male,Human Resources,Research Scientist,9,2,Yes,68425,4,No
EMP2671,39,Female,Research & Development,Research Scientist,3,4,Yes,55448,4,No
EMP2672,50,Female,Sales,Research Scientist,5,5,No,134648,3,No
EMP2673,53,Female,Human Resources,HR Manager,4,3,Yes,130667,1,No
EMP2674,36,Male,Sales,HR Manager,5,5,No,47688,1,No
EMP2675,44,Female,Human Resources,Laboratory Technician,13,2,No,57955,4,No
EMP2676,57,Female,Human Resources,Sales Executive,3,4,Yes,144863,2,No
EMP2677,46,Female,Human Resources,Research Scientist,13,3,Yes,81807,2,Yes
EMP2678,49,Female,Human Resources,HR Manager,5,1,Yes,54408,5,No
EMP2679,33,Male,Research & Development,Sales Executive,15,5,No,51268,3,Yes
EMP2680,59,Male,Human Resources,Sales Representative,8,4,No,138034,4,No
EMP2681,46,Female,Human Resources,Laboratory Technician,7,5,No,45930,2,Yes
EMP2682,27,Male,Research & Development,Sales Representative,3,4,Yes,81210,4,No
EMP2683,40,Female,Sales,Sales Representative,4,3,No,106687,5,No
EMP2684,37,Female,Research & Development,Research Scientist,14,4,No,34987,2,No
EMP2685,26,Female,Human Resources,Laboratory Technician,3,1,Yes,133460,1,Yes
EMP2686,27,Male,Human Resources,Sales Executive,1,2,Yes,80390,3,No
EMP2687,39,Female,Human Resources,Sales Representative,4,1,No,108966,5,No
EMP2688,31,Female,Sales,HR Manager,12,5,Yes,117672,4,No
EMP2689,46,Male,Research & Development,Laboratory Technician,15,4,No,130062,3,No
EMP2690,31,Male,Research & Development,Research Scientist,12,4,Yes,80125,4,No
EMP2691,46,Female,Research & Development,Sales Representative,15,1,Yes,102284,2,No
EMP2692,42,Male,Research & Development,Sales Executive,5,2,Yes,76191,5,No
EMP2693,45,Female,Sales,Sales Representative,0,2,No,141006,2,Yes
EMP2694,28,Male,Human Resources,Laboratory Technician,11,5,Yes,89754,4,No
EMP2695,27,Female,Human Resources,Sales Executive,14,3,Yes,64023,2,No
EMP2696,22,Female,Research & Development,Research Scientist,5,5,Yes,82220,1,Yes
EMP2697,41,Female,Research & Development,HR Manager,14,3,No,117343,5,No
EMP2698,50,Female,Research & Development,Laboratory Technician,0,1,No,91886,4,Yes
EMP2699,45,Male,Human Resources,HR Manager,15,3,No,32611,5,No
EMP2700,39,Male,Sales,Sales Representative,11,2,No,80978,2,No
EMP2701,28,Male,Human Resources,Research Scientist,10,3,Yes,134968,1,No
EMP2702,30,Female,Sales,Research Scientist,2,4,No,87997,2,Yes
EMP2703,27,Female,Sales,Research Scientist,11,5,No,119422,5,Yes
EMP2704,33,Male,Research & Development,Laboratory Technician,2,2,Yes,119474,1,No
EMP2705,49,Female,Research & Development,HR Manager,5,2,Yes,76728,3,No
EMP2706,50,Male,Human Resources,Laboratory Technician,4,5,Yes,38689,5,No
EMP2707,57,Female,Research & Development,Research Scientist,9,3,Yes,87269,3,No
EMP2708,57,Female,Research & Development,Research Scientist,12,5,Yes,111231,3,No
EMP2709,54,Female,Sales,Sales Representative,4,3,Yes,120451,2,No
EMP2710,48,Male,Research & Development,Sales Executive,3,1,Yes,45518,2,Yes
EMP2711,28,Male,Sales,HR Manager,6,1,Yes,62231,2,No
EMP2712,23,Male,Research & Development,HR Manager,10,2,Yes,105768,2,Yes
EMP2713,27,Female,Sales,Research Scientist,9,4,Yes,141372,3,Yes
EMP2714,44,Male,Human Resources,HR Manager,2,2,No,149851,1,No
EMP2715,57,Female,Sales,Sales Executive,11,1,No,77798,4,No
EMP2716,27,Female,Human Resources,Laboratory Technician,15,1,Yes,121354,3,No
EMP2717,60,Male,Sales,Laboratory Technician,0,5,Yes,128116,1,No
EMP2718,60,Female,Human Resources,HR Manager,13,4,Yes,145011,5,Yes
EMP2719,42,Male,Research & Development,Research Scientist,5,5,Yes,48617,3,No
EMP2720,46,Female,Sales,Research Scientist,11,4,Yes,41723,3,No
EMP2721,22,Female,Sales,Sales Executive,8,4,Yes,72186,5,No
EMP2722,40,Male,Sales,Sales Executive,6,1,Yes,37198,2,Yes
EMP2723,48,Male,Sales,Laboratory Technician,8,1,Yes,126442,5,No
EMP2724,46,Female,Research & Development,Sales Representative,0,1,No,45130,4,Yes
EMP2725,27,Female,Research & Development,Laboratory Technician,15,4,No,139933,4,Yes
EMP2726,57,Female,Sales,Sales Representative,10,5,No,83290,1,No
EMP2727,37,Male,Human Resources,HR Manager,5,2,No,147263,4,No
EMP2728,58,Male,Human Resources,Research Scientist,1,1,Yes,69084,2,Yes
EMP2729,55,Male,Sales,HR Manager,7,1,Yes,137931,3,Yes
EMP2730,32,Male,Sales,HR Manager,9,2,No,49030,3,Yes
EMP2731,46,Male,Research & Development,Sales Representative,8,5,No,80907,4,Yes
EMP2732,32,Male,Research & Development,Research Scientist,14,3,No,39528,4,Yes
EMP2733,30,Male,Sales,Laboratory Technician,13,1,Yes,30578,3,Yes
EMP2734,39,Female,Human Resources,Research Scientist,10,1,No,92959,4,No
EMP2735,41,Female,Human Resources,Sales Executive,1,1,No,31264,2,Yes
EMP2736,39,Female,Research & Development,Research Scientist,8,4,Yes,58519,1,No
EMP2737,53,Female,Research & Development,Sales Executive,14,5,No,55903,3,No
EMP2738,31,Male,Sales,Laboratory Technician,2,1,No,77707,5,No
EMP2739,26,Male,Sales,Sales Executive,10,5,No,36084,3,No
EMP2740,32,Female,Research & Development,Sales Representative,1,3,Yes,136610,5,Yes
EMP2741,49,Female,Sales,Research Scientist,4,1,Yes,115036,3,Yes
EMP2742,39,Female,Research & Development,HR Manager,0,3,Yes,98508,1,No
EMP2743,48,Female,Sales,Sales Executive,0,5,No,130511,4,No
EMP2744,41,Female,Research & Development,Sales Executive,9,1,No,63820,3,No
EMP2745,52,Male,Human Resources,Laboratory Technician,12,3,Yes,147019,5,Yes
EMP2746,26,Male,Sales,Research Scientist,6,1,Yes,132468,1,No
EMP2747,45,Female,Sales,Sales Executive,15,4,Yes,50518,4,No
EMP2748,38,Male,Human Resources,Laboratory Technician,12,4,Yes,66971,1,No
EMP2749,37,Female,Human Resources,Research Scientist,12,2,Yes,141219,4,Yes
EMP2750,53,Male,Research & Development,Sales Executive,1,5,No,57771,1,No
EMP2751,60,Female,Sales,Sales Executive,8,2,No,122119,3,Yes
EMP2752,34,Male,Human Resources,Research Scientist,12,5,Yes,128049,1,Yes
EMP2753,51,Male,Research & Development,Sales Representative,10,4,Yes,121073,2,Yes
EMP2754,28,Female,Human Resources,Research Scientist,11,4,Yes,44746,2,No
EMP2755,30,Male,Sales,Research Scientist,13,2,Yes,111265,1,No
EMP2756,41,Female,Sales,HR Manager,13,1,No,100542,5,Yes
EMP2757,22,Male,Sales,HR Manager,10,3,Yes,143469,1,Yes
EMP2758,47,Male,Sales,Sales Representative,4,2,Yes,59115,4,Yes
EMP2759,43,Female,Research & Development,Sales Executive,11,3,Yes,105744,5,No
EMP2760,46,Female,Research & Development,Research Scientist,8,3,No,47950,5,No
EMP2761,43,Female,Human Resources,Sales Representative,6,1,No,67821,1,Yes
EMP2762,50,Female,Sales,Sales Representative,15,4,Yes,101018,3,Yes
EMP2763,43,Female,Sales,Laboratory Technician,9,4,Yes,142103,1,Yes
EMP2764,49,Female,Sales,HR Manager,8,4,Yes,68382,2,Yes
EMP2765,60,Female,Research & Development,Sales Executive,2,5,No,95980,3,Yes
EMP2766,30,Male,Sales,Research Scientist,14,3,Yes,38645,3,No
EMP2767,41,Male,Research & Development,Sales Representative,2,4,Yes,58887,4,No
EMP2768,42,Female,Human Resources,Sales Executive,10,2,Yes,33091,4,No
EMP2769,60,Male,Human Resources,Laboratory Technician,3,1,No,31339,1,Yes
EMP2770,34,Male,Research & Development,Research Scientist,0,4,Yes,69508,5,Yes
EMP2771,52,Female,Sales,Sales Representative,4,2,No,149652,3,No
EMP2772,42,Female,Sales,Laboratory Technician,3,4,Yes,44042,5,No
EMP2773,33,Female,Human Resources,Laboratory Technician,7,4,No,126808,2,Yes
EMP2774,47,Male,Sales,Laboratory Technician,2,2,No,85716,4,Yes
EMP2775,42,Female,Human Resources,Sales Executive,5,5,No,108733,4,Yes
EMP2776,40,Male,Sales,Research Scientist,11,2,No,136085,3,No
EMP2777,53,Male,Research & Development,Research Scientist,2,3,Yes,136101,1,Yes
EMP2778,58,Male,Research & Development,HR Manager,4,1,No,39777,2,No
EMP2779,37,Male,Research & Development,Research Scientist,7,5,No,136698,5,No
EMP2780,42,Male,Sales,Sales Representative,2,1,No,32027,2,No
EMP2781,46,Male,Human Resources,HR Manager,2,4,No,71470,5,No
EMP2782,39,Female,Research & Development,Laboratory Technician,0,4,No,142479,4,Yes
EMP2783,47,Female,Sales,Research Scientist,0,4,Yes,59967,3,No
EMP2784,45,Male,Human Resources,HR Manager,10,1,Yes,36140,2,No
EMP2785,29,Male,Human Resources,Sales Representative,2,2,No,49314,2,No
EMP2786,58,Male,Human Resources,Sales Representative,4,5,Yes,43229,1,No
EMP2787,34,Female,Sales,Research Scientist,14,5,No,78273,2,No
EMP2788,59,Female,Research & Development,Sales Representative,10,1,No,149484,4,Yes
EMP2789,56,Female,Research & Development,Laboratory Technician,3,3,Yes,39341,3,No
EMP2790,33,Male,Research & Development,HR Manager,3,1,No,79421,1,No
EMP2791,57,Female,Research & Development,Sales Representative,1,4,Yes,92425,5,Yes
EMP2792,23,Female,Human Resources,Research Scientist,4,5,No,124331,5,No
EMP2793,51,Female,Human Resources,Research Scientist,6,5,Yes,77805,4,No
EMP2794,35,Female,Sales,Sales Executive,2,3,No,130093,2,No
EMP2795,50,Female,Research & Development,Research Scientist,5,1,Yes,135846,1,No
EMP2796,40,Male,Human Resources,HR Manager,2,2,Yes,123625,5,No
EMP2797,26,Male,Human Resources,Laboratory Technician,2,2,Yes,102096,2,Yes
EMP2798,48,Female,Sales,HR Manager,0,2,No,80873,4,Yes
EMP2799,53,Male,Research & Development,Sales Representative,13,4,Yes,121525,4,No
EMP2800,30,Female,Human Resources,Laboratory Technician,7,2,No,68115,4,Yes
EMP2801,41,Male,Research & Development,Laboratory Technician,6,1,No,82989,4,No
EMP2802,37,Female,Human Resources,Sales Executive,1,2,No,123443,1,No
EMP2803,38,Female,Sales,Sales Representative,2,3,No,134095,5,No
EMP2804,31,Female,Sales,HR Manager,12,3,No,62121,4,No
EMP2805,49,Male,Sales,Laboratory Technician,10,2,Yes,60289,4,Yes
EMP2806,46,Male,Sales,Research Scientist,6,2,Yes,117522,4,Yes
EMP2807,26,Female,Human Resources,HR Manager,15,3,No,143735,4,No
EMP2808,50,Female,Human Resources,Research Scientist,6,4,Yes,110539,1,Yes
EMP2809,60,Male,Sales,Laboratory Technician,15,1,Yes,143049,1,Yes
EMP2810,52,Female,Human Resources,Research Scientist,5,4,No,73253,2,Yes
EMP2811,59,Male,Sales,Laboratory Technician,15,5,Yes,60496,3,Yes
EMP2812,47,Male,Human Resources,Laboratory Technician,9,1,Yes,70613,4,Yes
EMP2813,56,Female,Sales,Laboratory Technician,1,4,Yes,102083,2,Yes
EMP2814,54,Female,Human Resources,Laboratory Technician,14,1,Yes,41890,3,No
EMP2815,48,Male,Human Resources,Laboratory Technician,5,2,Yes,42251,2,No
EMP2816,56,Male,Research & Development,Sales Executive,0,2,Yes,30411,1,No
EMP2817,24,Male,Research & Development,HR Manager,2,1,Yes,72710,2,Yes
EMP2818,45,Female,Research & Development,Sales Executive,5,1,Yes,32238,2,No
EMP2819,56,Male,Research & Development,Laboratory Technician,6,5,No,137503,2,No
EMP2820,60,Female,Human Resources,Sales Executive,8,2,Yes,45530,2,No
EMP2821,27,Male,Human Resources,Sales Representative,4,1,Yes,145404,3,Yes
EMP2822,28,Female,Research & Development,HR Manager,6,4,No,129752,5,No
EMP2823,37,Male,Sales,Research Scientist,3,1,No,66193,5,Yes
EMP2824,44,Female,Sales,Sales Representative,2,2,Yes,149548,5,Yes
EMP2825,32,Female,Sales,HR Manager,6,4,Yes,95361,1,Yes
EMP2826,24,Female,Sales,HR Manager,5,2,No,85130,1,No
EMP2827,58,Female,Sales,Research Scientist,10,5,Yes,64023,2,Yes
EMP2828,47,Female,Sales,Sales Representative,7,3,No,130756,4,No
EMP2829,43,Female,Research & Development,HR Manager,5,2,No,50377,4,Yes
EMP2830,49,Female,Human Resources,HR Manager,12,4,Yes,94301,5,Yes
EMP2831,28,Female,Research & Development,HR Manager,9,4,Yes,96265,2,Yes
EMP2832,22,Male,Human Resources,Research Scientist,13,5,Yes,137513,4,No
EMP2833,28,Male,Human Resources,Sales Executive,9,5,No,135956,4,No
EMP2834,38,Female,Research & Development,Laboratory Technician,6,3,Yes,106704,3,Yes
EMP2835,36,Female,Research & Development,Sales Representative,13,4,No,133184,5,No
EMP2836,54,Male,Human Resources,Laboratory Technician,8,1,No,85638,1,No
EMP2837,55,Female,Human Resources,Sales Executive,11,2,Yes,142135,1,No
EMP2838,57,Male,Sales,Laboratory Technician,7,2,No,46027,4,No
EMP2839,59,Male,Sales,HR Manager,0,4,Yes,71950,4,Yes
EMP2840,58,Female,Research & Development,Laboratory Technician,8,1,No,91926,5,Yes
EMP2841,36,Male,Research & Development,Sales Executive,9,5,Yes,62346,1,Yes
EMP2842,50,Female,Human Resources,Sales Executive,5,3,Yes,102326,3,No
EMP2843,45,Female,Research & Development,Sales Executive,2,3,Yes,74166,2,No
EMP2844,47,Male,Research & Development,Research Scientist,1,3,Yes,72067,3,No
EMP2845,51,Male,Research & Development,Sales Executive,2,5,No,127577,3,Yes
EMP2846,59,Male,Sales,Research Scientist,15,1,No,130259,4,No
EMP2847,54,Female,Human Resources,HR Manager,11,2,No,149851,1,No
EMP2848,31,Female,Human Resources,Sales Executive,1,5,Yes,143276,3,No
EMP2849,44,Male,Human Resources,Research Scientist,13,3,Yes,44570,3,No
EMP2850,23,Female,Human Resources,HR Manager,2,1,No,47932,1,Yes
EMP2851,52,Female,Sales,Laboratory Technician,14,2,Yes,101566,5,Yes
EMP2852,28,Female,Sales,Research Scientist,0,4,Yes,130981,2,Yes
EMP2853,40,Male,Sales,Sales Executive,2,3,Yes,40008,2,No
EMP2854,48,Male,Human Resources,Sales Executive,10,5,No,148729,2,No
EMP2855,27,Male,Human Resources,HR Manager,11,1,No,88856,3,No
EMP2856,29,Male,Sales,HR Manager,2,1,Yes,148961,1,Yes
EMP2857,31,Female,Research & Development,Sales Executive,8,4,Yes,94576,4,Yes
EMP2858,44,Female,Research & Development,Sales Representative,10,3,Yes,73190,3,Yes
EMP2859,41,Male,Sales,HR Manager,14,3,No,135798,4,Yes
EMP2860,43,Female,Sales,Sales Representative,11,1,Yes,42908,3,No
EMP2861,51,Male,Human Resources,HR Manager,15,2,No,47561,4,Yes
EMP2862,35,Female,Sales,Laboratory Technician,11,4,No,60698,3,No
EMP2863,55,Male,Sales,Sales Representative,15,2,No,107630,2,Yes
EMP2864,52,Male,Research & Development,Sales Representative,9,3,No,78773,4,No
EMP2865,44,Female,Sales,Sales Representative,15,1,Yes,130280,1,No
EMP2866,52,Male,Human Resources,Research Scientist,10,4,Yes,103765,1,No
